O,O3,NO,NO2,NO3,O1D,N2O5,OH,HO2,H2,CO,H2O2,HONO,HNO3,HO2NO2,SO2,SO3,HSO3,NA,SA,CL,CH4,CH3O2,CH3OOH,HCHO,CH3NO3,CH3O,CH3O2NO2,CH3OH,t
1.3604516566473647e-5,2476.777601297704,589.0871020130991,148620.3742053267,1.3500964030027935,1.1421656897528108e-9,35.569296238208175,0.2855278390213342,3.6624811006172795,5.5703196998842745e9,1.498032587527739e8,1.4097587769509982e7,1.9854220344348974e6,166412.76107048662,26.028897842784207,3.7769935244679876e7,NaN,NaN,Inf,Inf,Inf,5.75395445479767e9,1.4636235744771218,3.348789016446815e6,3.684845980306042e6,1.3701907718001825e8,0.00010702015693881022,1.0431093013046244,3.86220037903146e7,225.0
1.3604098383717982e-5,4173.432990185963,553.7894323501987,132797.76481072264,2.1771784971626102,1.1431797218759147e-9,35.65242957341713,0.30706811211636637,5.714572423591988,4.6906092618371935e9,1.2609103250224505e8,1.2083232457938097e7,1.8322541050493747e6,166369.92676511485,26.091047295916223,3.1789388239507142e7,NaN,NaN,Inf,Inf,NaN,4.844814569475642e9,1.9402333786201895,2.8203561919723186e6,3.121746614956727e6,1.1916478686906683e8,0.00010705211429266663,1.0454341873506603,3.2510195814047493e7,240.0
1.3628227673654205e-5,4712.931455768857,524.8709683223866,120485.42357405026,2.441151569638036,1.1432747596264165e-9,35.175366601518654,0.31129198146123144,6.356909140894599,3.9537375154610324e9,1.0657910984561883e8,1.022819929702986e7,1.7041135773802937e6,166318.33665719142,25.741438891511315,2.6880663778564792e7,NaN,NaN,Inf,Inf,NaN,4.0858199379601808e9,2.0833961730904864,2.386363670068585e6,2.6708591963768583e6,1.0133239378534809e8,0.00010695047504902743,1.0323128750463473,2.7463431195974432e7,255.0
1.3600423578193835e-5,6405.902790322199,442.38257324489666,102543.05661295576,3.070018740245651,1.1448041461785508e-9,35.97619282626695,0.31236913836557373,7.619087585287245,3.6697386300083447e9,9.84820310635457e7,9.664995015875543e6,1.6689876448045953e6,166300.14879770295,26.33252185329415,2.482261352200829e7,NaN,NaN,Inf,Inf,NaN,3.789083437789496e9,2.082372198564709,2.2058982750780075e6,2.4830617134982096e6,9.938389110931474e7,0.00010716860102032176,1.0544666001856384,2.539734020400178e7,270.0
1.3639334043832576e-5,7160.240522929453,469.80322999094295,102253.61168920167,3.2847654056968794,1.1444436462236142e-9,35.253426954512385,0.3048868801777395,7.974710840874994,4.5477594270162325e9,1.2256245581031944e8,1.2337578826865446e7,1.8830850140859545e6,166381.22308745535,25.803612340418,3.0910425777074814e7,0.002274175006864092,4.6346416775026576e-7,Inf,Inf,NaN,4.69930315570699e9,2.025010436951131,2.743683556672076e6,3.063892991228631e6,1.3366081291114041e8,0.00010702523644449175,1.0346170137789585,3.1578600058252517e7,285.0
1.3617539013547031e-5,6599.386484223538,428.3319461975391,94860.58404760828,3.0960551566699044,1.1455140130078708e-9,35.81453401571892,0.3081026421624716,7.597270206138451,3.495770207096614e9,9.391307487419745e7,9.505377640876152e6,1.663788302646205e6,166300.92356303727,26.21704434279596,2.3674353742399123e7,0.0023076878809180894,4.635783443325321e-7,Inf,Inf,NaN,3.610085259481143e9,1.999159928910276,2.1036564695644085e6,2.380075220706965e6,1.0495625463520235e8,0.00010716953343053041,1.0501181807987865,2.42113695631689e7,300.0
1.364969952649524e-5,6803.471689474092,426.32564144264876,91421.21501629188,3.1685482744465414,1.1460696456373901e-9,35.20154132004872,0.30160477909243144,7.735184245833051,3.314873553907079e9,8.937324864177878e7,9.115617952578323e6,1.621269420370888e6,166287.38125697282,25.768089808803534,2.2541249651676767e7,0.002302591711486446,4.6359364524050227e-7,Inf,Inf,NaN,3.4255323776658816e9,2.000107787694192,2.0026179954721841e6,2.2680838723226236e6,1.025317512095624e8,0.00010704380488517056,1.0332692959955199,2.302342476911989e7,315.0
1.3707054749211716e-5,6972.336900074728,492.49993507474915,98565.80969454403,3.0521649543694895,1.1447619312729968e-9,34.13661495607941,0.28789514172197,7.23723177091658,4.352731230564344e9,1.181061609136026e8,1.2088979188507536e7,1.8693987384186876e6,166377.22174413377,24.988409667516787,2.981479483754465e7,0.002243161444821925,4.6362038277130627e-7,Inf,Inf,NaN,4.503318368638016e9,1.7094155067835648,2.644474261979531e6,2.962211978195201e6,1.3523871174956658e8,0.0001068204062824473,1.003963675486113,3.038411082266003e7,330.0
1.3688232558348287e-5,11209.953355888212,446.7970275572245,87689.31101909313,3.970795488779672,1.147056642393936e-9,34.55919225058869,0.28245683527970306,8.605961071192983,5.647924376662904e9,1.528679963033368e8,1.4973011059524473e7,2.1076811856811354e6,166419.6251965557,25.299140452515182,3.857633522193447e7,0.0023024806370898756,NaN,Inf,Inf,NaN,5.840579577505215e9,1.636832360598636,3.4181812888870565e6,3.7637565785051845e6,1.4591044880749035e8,0.00010692592224869889,1.015640591335603,3.934608277974479e7,345.0
1.3701584908638454e-5,7195.805943595764,539.196130797789,104731.61482435242,3.1310649547349354,1.1477261652535448e-9,34.347382796319074,0.2868629692135416,7.376871020318232,3.7456820105328293e9,1.0151363568426506e8,9.766632999585995e6,1.73748316141391e6,166295.5605600273,25.1446179968549,2.562175651534135e7,0.002309771613913009,4.6371639709390883e-7,Inf,Inf,NaN,3.8743614757028446e9,1.710861207361747,2.274026486966403e6,2.5612801968630934e6,9.439909493538773e7,0.00010688824605492672,1.0098282973383577,2.6120460438016225e7,360.0
1.373226044558353e-5,6342.723647468966,541.9544121657605,101264.00352096533,2.9243601463983597,1.1481072279480771e-9,33.78901294122236,0.2945084734527302,7.098568025456571,3.364079587596463e9,9.148230269800422e7,9.231491789418953e6,1.6576224919109347e6,166280.76499677467,24.73583122300504,2.3100956265005615e7,0.0023016680213949516,4.6372990670989573e-7,Inf,Inf,NaN,3.481828494292725e9,1.7950573257245814,2.0498524500925755e6,2.314934203583982e6,9.737020076277791e7,0.00010676902088542851,0.9944478753492362,2.352230989082583e7,375.0
1.3761642137103201e-5,5660.945471395427,504.87740341526955,103181.27945025612,2.687552107228573,NaN,33.175490992922704,0.2995374787498431,6.6787550555896065,4.607560618069425e9,1.2576570914872235e8,1.695353963233323e7,1.9362153098789065e6,166511.51810461958,24.28527188906521,3.1775009491713084e7,NaN,NaN,Inf,Inf,NaN,4.772166906195062e9,1.8221711293850342,2.8158271332437135e6,3.339990260313802e6,1.255580885940893e9,0.00010661698388301253,0.9774851144917472,3.231347712555706e7,390.0
1.3783918632139775e-5,4450.261859768248,488.05693465554845,110255.24986157769,2.240686069274487,1.1490910719920352e-9,32.74117096579229,0.2961687398620762,5.7567368284225,4.499318170720483e9,1.2314302678938952e8,1.6594681195440792e7,1.941162206381341e6,166508.38141312293,23.966706153617377,3.112429079441695e7,NaN,NaN,Inf,Inf,NaN,4.662400338433231e9,1.7752052076762241,2.7575987213932355e6,3.2719759476183853e6,1.2279721604196572e9,0.00010651199731409692,0.9654785046824916,3.1622319667826653e7,405.0
1.3820874834606146e-5,5251.315286535319,422.1842666785713,102218.34823405309,2.55723941682493,1.150007933651256e-9,32.098042257900694,0.3002060060026734,6.431797063533756,5.973766594995416e9,1.6417081432501996e8,2.2111921392455414e7,2.0904795982889417e6,166548.09060885874,23.496096777452582,4.151803443751224e7,0.0022990194689254204,4.6364113807055645e-7,Inf,Inf,NaN,6.1949806825562105e9,1.8292509255613754,3.6687030018586456e6,4.357080830722791e6,1.6341678739332488e9,0.00010636681495905856,0.9477164853017974,4.212141083178096e7,420.0
1.3860847908650157e-5,5487.160360611699,426.2769179349451,104411.62461536679,2.6528534085359596,NaN,31.411617042519644,0.29245976330577217,6.639369765498459,7.0954506214791975e9,1.9587059891930893e8,2.636654331167937e7,2.296712901242177e6,166567.4343959191,22.993791386478264,4.9566095510590166e7,0.002295908351170796,4.636449797563478e-7,Inf,Inf,NaN,7.364273454842654e9,1.8526152200654529,4.373142943080434e6,5.194861337108056e6,1.9459196218140268e9,0.00010620732644479471,0.928734746772652,5.0207429761891745e7,435.0
1.3891781158855665e-5,4888.922412815256,419.7979999082905,107097.72744766698,2.4208841269100128,1.1513547949084312e-9,30.86119631406294,0.2873733198655643,6.136777769044313,7.362164095760318e9,2.039721449866935e8,2.744503280344026e7,2.275287087160815e6,166571.50474958497,22.590573095447933,5.164287108019238e7,NaN,NaN,Inf,Inf,NaN,7.646243665653679e9,1.792125761845732,4.551309594288892e6,5.410606174294906e6,2.0232353518803055e9,0.00010607022728817566,0.913481936762046,5.224520859527211e7,450.0
1.3919441603311097e-5,4848.584758143636,387.9029700294748,103265.59523261193,2.404245827835448,NaN,30.35047193484094,0.2850957556054218,6.09281410373463,8.488264880991968e9,2.3597278847916013e8,3.173830229840904e7,2.351951060937765e6,166584.51185619063,22.216069831030836,5.9773896178602256e7,0.0022895021404956595,4.6356553308592817e-7,Inf,Inf,NaN,8.821403378799625e9,1.7766578904228123,5.259181156956097e6,6.254486532996448e6,2.337249225033499e9,0.00010593500794734753,0.8993025187423482,6.040067832713384e7,465.0
1.394008843854359e-5,4986.814476196239,399.6464717552473,106540.11909520479,2.4514834436369375,NaN,30.01385417683976,0.2797539244633738,6.180173401699152,1.0114292947440933e10,2.8182464297597307e8,3.78943322582146e7,2.529393018545334e6,166597.93138957198,21.9698612048478,7.141185488609779e7,0.002286758821653937,4.6356570413978457e-7,Inf,Inf,NaN,1.051571941645063e10,1.766040611156956,6.270717692652197e6,7.463377942184405e6,2.788604997033498e9,0.00010585266390345837,0.8899689156997908,7.210228706122407e7,480.0
1.3961593330045977e-5,4974.102899749404,415.5605132725647,109938.41659841035,2.4405475681850377,NaN,29.7008464073467,0.28246832232891167,6.141843805311081,1.1478367485578947e10,3.205357491903458e8,4.308649211247472e7,2.527468590487177e6,166606.27649771073,21.741501926892948,8.124600127832657e7,0.002280081110676662,NaN,Inf,Inf,NaN,1.1938709022390234e10,1.7422337679881892,7.1174821226756405e6,8.483381508880196e6,3.1685716933239236e9,0.00010578300949887764,0.8813029048970268,8.196671042008306e7,495.0
1.399269286033069e-5,4586.843420955371,426.75445783828104,114216.26944170962,2.2903595192713193,1.1530235383360857e-9,29.263525929708283,0.27855166402654696,5.819048049465736,1.248218190094783e10,3.4965415750662094e8,4.698022721083341e7,2.577955331880071e6,166611.3643700377,21.42263633870547,8.866566906755692e7,NaN,NaN,Inf,Inf,NaN,1.2990134979790966e10,1.7073642247372807,7.7556050377995e6,9.253755512231011e6,3.451649250685262e9,0.00010568680329609878,0.8691919398849073,8.935122685510048e7,510.0
1.4018737416838482e-5,4752.154095871448,424.85906798345593,113951.11330409998,2.347321952945178,NaN,28.945266373054338,0.2804062902930647,5.923281164902796,1.4950375012981134e10,4.1977385662454104e8,5.6381375085229196e7,2.6315801893296256e6,166620.6348908004,21.191406689906618,1.0648143211775269e8,0.0022782584193614683,4.6375165229389726e-7,Inf,Inf,NaN,1.5565274297968153e10,1.6934523903832177,9.27312690666472e6,1.1091998260091532e7,4.1394621073460927e9,0.00010562729349658585,0.8603977415878794,1.072109535397209e8,525.0
1.4031280335413193e-5,4458.42871053522,433.19976701714285,117099.67764784767,2.2263129193081377,NaN,28.771745870528875,0.2768681590041857,5.6511727493691675,1.6713076019392082e10,4.6985828300476265e8,6.30974029504464e7,2.616920531354285e6,166625.55863910352,21.064872449574196,1.1920705925181429e8,NaN,NaN,Inf,Inf,NaN,1.740446713650771e10,1.650207532661713,1.0355810664690087e7,1.2410507246529227e7,4.630770332011809e9,0.00010558796792136065,0.8555856141493958,1.1996926963647613e8,540.0
