O,O3,NO,NO2,NO3,O1D,N2O5,OH,HO2,H2,CO,H2O2,HONO,HNO3,HO2NO2,SO2,SO3,HSO3,NA,SA,CL,CH4,CH3O2,CH3OOH,HCHO,CH3NO3,CH3O,CH3O2NO2,CH3OH,times
1.5262798444212066e-19,1.2590099914244047e-9,2.655758159047548e-9,3.3733900097168043e-9,1.9065065679203774e-15,2.1306525952433694e-24,5.955768474910348e-15,3.3121910815178257e-16,1.6674958232040005e-15,4.960135934643535e-7,1.9158980766726423e-7,5.313743781536082e-10,7.398115310499629e-14,9.504793919827684e-14,2.612124872540569e-15,9.920264259145255e-10,3.658428828979617e-21,0.0,1.3084181176032806e-15,3.1491539578102065e-15,1.3195371909999217e-288,2.077689045811691e-6,2.0213409195410936e-16,9.297307003679519e-20,4.621529888716916e-9,4.4698542503099726e-17,1.3231563458836441e-20,1.0571012062576898e-16,1.1917890037587905e-10,75.0
1.675197751167459e-19,1.5331950214753246e-9,2.557902945434254e-9,3.3953445280044773e-9,2.411043569444944e-15,2.9973735358891347e-24,6.898840131046241e-15,4.053670525830038e-16,1.9953575047618707e-15,4.96042814092429e-7,1.8898666929712258e-7,5.406239105799993e-10,7.754356954562698e-14,9.98074044154554e-14,2.809347035885302e-15,9.920846973195698e-10,4.279034803857767e-20,1.0119288193104252e-23,1.3966856902438164e-15,3.273985605221752e-15,2.3152703827826566e-292,2.069829889446026e-6,2.4180227175786036e-16,9.371827749430915e-20,4.783544414392325e-9,4.6358869501775355e-17,1.0587967344760817e-20,1.2396307689288694e-16,1.128722292180986e-10,90.0
1.8001961473711123e-19,1.8039933879435147e-9,2.481649391727058e-9,3.4367439783761483e-9,2.954376278422295e-15,3.5475014727951505e-24,8.231745693912289e-15,4.625706920749208e-16,2.2863822476069477e-15,4.960348026833672e-7,1.8900552588828535e-7,5.553620194870766e-10,8.169664773965208e-14,1.0560191496616949e-13,3.172080291759317e-15,9.920684823165043e-10,1.862743111008428e-20,3.852538916613719e-24,1.5005355039177818e-15,3.4246439040252547e-15,2.5328763410058705e-296,2.064708249031515e-6,2.8727531735130856e-16,9.483655827405515e-20,4.539387187382973e-9,4.8334426098919115e-17,1.466194171985323e-20,1.5022528877062047e-16,1.1444303233095571e-10,105.0
1.9294282740260663e-19,1.820275477543939e-9,2.2862150876729236e-9,3.445156024273072e-9,3.234675166298957e-15,4.6055370344865565e-24,9.489102552358085e-15,5.651241921804824e-16,2.9285187302888556e-15,4.958801679985223e-7,1.8709708287728847e-7,5.337965985337853e-10,8.582785447860371e-14,1.1190555482867347e-13,3.703743239492236e-15,9.917588893667561e-10,2.9250904240445143e-21,1.0515250721211204e-24,1.617665357561695e-15,3.5871900692189226e-15,2.4992156010894577e-300,2.059637922810548e-6,3.6562411155214907e-16,9.617807820906558e-20,4.826741137647012e-9,5.0412347573637643e-17,1.921968102543894e-20,1.917469605401711e-16,1.1513402828743719e-10,120.0
2.202041653918239e-19,2.419658597031842e-9,2.2512465859614763e-9,3.5633468515843796e-9,4.484716346141294e-15,5.717969897039485e-24,1.2016648927659067e-14,6.916775859583324e-16,3.645252610273685e-15,4.95980982555511e-7,1.8576173405171902e-7,5.342459749049747e-10,9.150323537123487e-14,1.2090864542124013e-13,4.686595944329459e-15,9.919602454037887e-10,0.0,0.0,1.7650374089246156e-15,3.8147007601239735e-15,2.987184766115528e-304,2.0547010707189004e-6,4.708652651233946e-16,9.902803301890599e-20,4.796030901886665e-9,5.339929664765208e-17,2.1402650092051515e-20,2.543445614620987e-16,1.1639006919274838e-10,135.0
2.3484023744482657e-19,2.4889104471396715e-9,2.188751117539687e-9,3.954642154720986e-9,5.268920136170959e-15,5.704677540882796e-24,1.5298270467466383e-14,6.687449057473234e-16,3.8046520578731604e-15,4.959214033857675e-7,1.8629948225023457e-7,5.315277396216945e-10,9.674304378923133e-14,1.3065017851856748e-13,5.726212485061615e-15,9.918405309604816e-10,2.894122981368042e-20,5.946217789827114e-24,1.9484805367364295e-15,4.032753160304661e-15,2.9587659015761145e-308,2.050085053453663e-6,4.729671881573401e-16,1.0223128553126694e-19,5.163027719707297e-9,5.634813789958704e-17,1.9854454537309976e-20,2.849512230713792e-16,1.1026686800769111e-10,150.0
2.3763567846454906e-19,2.4432916366188815e-9,1.4535227160611215e-9,3.760598048128839e-9,6.7041227076374966e-15,6.620462446913209e-24,1.9351468077569288e-14,7.82756817166658e-16,5.47017250043794e-15,4.956928658640433e-7,1.8319884427013378e-7,5.244196593485758e-10,1.0015608460807323e-13,1.4034947456642107e-13,7.219097221824026e-15,9.913818526881692e-10,0.0,0.0,2.178387782286184e-15,4.26285425702151e-15,6.0224576173e-313,2.0482345284378356e-6,6.959737193282452e-16,1.0705171355749762e-19,4.974744029067112e-9,5.912429181095099e-17,4.1481227456438606e-20,4.030408398204759e-16,1.0923586927972295e-10,165.0
2.1614194023560475e-19,2.3828858412383364e-9,1.4362567993102722e-9,3.6592437721598516e-9,7.138060766013908e-15,5.276055383316954e-24,2.225556829066623e-14,7.299493505171397e-16,6.1859600012298815e-15,4.958292048594627e-7,1.8346632358895018e-7,5.24818916149138e-10,1.0410698589361294e-13,1.5047057621585184e-13,8.751569166684593e-15,9.916543619863402e-10,4.285787705145001e-20,9.22382971716901e-24,2.4406001096775415e-15,4.509105489173762e-15,6.7726375e-317,2.0456027184216114e-6,7.934993906142012e-16,1.1524824549590806e-19,5.1653756925518954e-9,6.231399635797448e-17,2.5040013864057935e-20,4.4349611734764485e-16,1.1012449290734315e-10,180.0
2.109380416813856e-19,2.95037615479251e-9,1.4714200177982106e-9,3.6002341379224936e-9,8.560055560715186e-15,4.435442079793944e-24,2.5588946964275085e-14,6.921389635612073e-16,5.990687691893572e-15,4.957499995774557e-7,1.7975244770103643e-7,5.166774431091255e-10,1.084605528673833e-13,1.6080001272657914e-13,9.624231104533336e-15,9.914962441994255e-10,0.0,0.0,2.7443260942339408e-15,4.768043456868024e-15,3.46e-322,2.0450578272246506e-6,7.675240185620905e-16,1.2496114185599937e-19,5.157024965243565e-9,6.591140205395677e-17,2.3900766003078842e-20,4.2675580926475873e-16,1.1029219968875307e-10,195.0
2.537064517132123e-19,3.6361917967693694e-9,1.4388450179573176e-9,3.3901479150178603e-9,1.0184980071258552e-14,7.6194445993246e-24,2.9426074710108505e-14,9.51822265411412e-16,7.341715432785842e-15,4.957499003056108e-7,1.7513190532847062e-7,5.13123811929184e-10,1.1289716352994862e-13,1.7147219364045926e-13,1.0162682436088639e-14,9.914959545265464e-10,2.087397072332718e-19,5.0150082247167655e-23,3.0958595426101083e-15,5.043183885041432e-15,0.0,2.043232622141678e-6,9.48176731519428e-16,1.3457927100383017e-19,4.926415122833326e-9,6.942138686814976e-17,2.136992139618562e-20,4.896141276492103e-16,1.1267127411657586e-10,210.0
2.86430662287948e-19,4.246286052276835e-9,1.0024748104413954e-9,3.352532472389841e-9,1.47481442185415e-14,9.553125501867463e-24,4.032712376690707e-14,1.2059022901356893e-15,1.1558980593181166e-14,4.958398448056432e-7,1.7105849173515475e-7,5.197938519714676e-10,1.145983071811597e-13,1.8465321313807767e-13,1.4044895146658956e-14,9.91669560873787e-10,0.0,0.0,3.6599545559188784e-15,5.399865295746198e-15,0.0,2.0416738009634463e-6,1.5357191972831143e-15,1.6313297645012468e-19,5.14226436572167e-9,7.35158429185153e-17,3.411691243919492e-20,7.816545548771804e-16,1.1638613900266582e-10,225.0
2.9614374859849715e-19,4.505018994287792e-9,5.895416629689199e-10,2.7447671968152373e-9,2.1284931462854977e-14,1.1450106051269393e-23,5.10709696317688e-14,1.4328085721566514e-15,1.9728273914513526e-14,4.958778425432795e-7,1.690760401050592e-7,5.108469421314007e-10,1.146431231413086e-13,1.9698371572356918e-13,1.916310134072116e-14,9.917374880177087e-10,0.0,0.0,4.357177580001543e-15,5.8127360443478e-15,0.0,2.041156377577077e-6,2.648151680107665e-15,2.1481402087985411e-19,5.21145187785562e-9,7.772093949066298e-17,6.993838083263944e-20,1.1598746647407083e-15,1.140318959025806e-10,240.0
3.3135240430882916e-19,4.735525544194487e-9,5.188056851858364e-10,2.5995803804933862e-9,2.6792254434665877e-14,1.4392053133612192e-23,5.816981815174532e-14,1.6960594500732973e-15,2.8871828083311625e-14,4.96079996361746e-7,1.6792434784569517e-7,5.08720776515565e-10,1.175012502618058e-13,2.114141380092105e-13,2.4439638855263354e-14,9.921399325777849e-10,0.0,0.0,5.0397113702562415e-15,6.309325442164601e-15,0.0,2.042711350810046e-6,3.910742809836212e-15,3.4149935675906513e-19,5.2870535527407994e-9,8.281374136114136e-17,5.403545262632054e-20,1.5134533460866492e-15,1.1707899632332354e-10,255.0
3.834303634751594e-19,5.617589419760283e-9,3.7818976076651413e-10,2.778158291478633e-9,3.947402788894806e-14,1.7246632806314587e-23,7.580535408526937e-14,1.8349530643851423e-15,3.8849033860162196e-14,4.959745276255462e-7,1.6966330843474425e-7,5.058143852857106e-10,1.1984114103045557e-13,2.2932337375808843e-13,3.410848462944915e-14,9.919225382833384e-10,0.0,0.0,5.914373693387661e-15,6.888256534762523e-15,0.0,2.0443608171117943e-6,5.4534584001476475e-15,6.526749104670194e-19,5.127776482892143e-9,8.846168674688288e-17,3.5637715410192955e-20,2.2864150790578314e-15,1.218544779267749e-10,270.0
3.1169089488329013e-19,5.2605757139417755e-9,3.3794311937627957e-10,2.930136073589198e-9,4.7313940399387e-14,1.1457166769807592e-23,9.826289376192325e-14,1.4758526279103288e-15,4.2696432387352334e-14,4.963261261764559e-7,1.6839693827414138e-7,5.136189752175199e-10,1.2184777166594793e-13,2.4661146189534666e-13,4.4770361173153517e-14,9.9262267565107e-10,1.5375599789171864e-19,3.642499444722647e-23,7.010999416135706e-15,7.407323604511948e-15,0.0,2.0432248956083924e-6,6.193940481616723e-15,1.1023231703464454e-18,5.420845394908081e-9,9.430706988446069e-17,3.74200139410384e-20,2.74277929717058e-15,1.250489903798423e-10,285.0
3.8124793991114555e-19,5.7824276866649344e-9,3.6682032731718837e-10,2.931977923667703e-9,4.972029767143498e-14,1.6528276516928795e-23,1.1710188768528993e-13,1.925453566040706e-15,4.767058621796342e-14,4.962052063101177e-7,1.6728509974408048e-7,5.228950325125764e-10,1.2418396853495768e-13,2.657405010921872e-13,5.277415763329218e-14,9.923841406998714e-10,3.339695734438786e-19,7.340993229446904e-23,8.332379198941325e-15,7.984213841890527e-15,0.0,2.0422833884326142e-6,6.8296978805958765e-15,1.6285173371490644e-18,5.2401648115231476e-9,1.0118154477142428e-16,5.0142222648640786e-20,3.059580105256322e-15,1.281893642270076e-10,300.0
3.8708149966980405e-19,5.79198738350496e-9,3.5461448443417145e-10,2.9522691369781666e-9,5.2917746069705964e-14,1.6853190300943934e-23,1.3256069814732865e-13,2.024819580438113e-15,5.467972540691026e-14,4.964851841860203e-7,1.7322039798397295e-7,5.303791416978251e-10,1.2682470108515287e-13,2.874074611340583e-13,6.160031030018483e-14,9.929433993503517e-10,7.770174772141873e-20,1.5619915568641726e-23,9.889304798136851e-15,8.636182827569025e-15,0.0,2.039370999549762e-6,7.674214148557322e-15,2.3160659260103834e-18,5.419509528287414e-9,1.0878347313762268e-16,5.527747908829714e-20,3.404908472507864e-15,1.287168496957593e-10,315.0
3.159869681677305e-19,4.981857859805591e-9,3.454256552589857e-10,3.557286580770321e-9,5.617308915670947e-14,1.0504467261769423e-23,1.5708447148285452e-13,1.5343206365385254e-15,5.0349823655822696e-14,4.969836568331343e-7,1.8042154750216075e-7,5.334389814117176e-10,1.2905804500327952e-13,3.101410017666131e-13,7.30888628697088e-14,9.939389238364533e-10,4.058951212594897e-19,9.347159595085096e-23,1.1700568048359947e-14,9.183971213694018e-15,0.0,2.0346521207440915e-6,7.252841712049535e-15,3.017727888045595e-18,5.314923586587473e-9,1.1616323059249066e-16,3.9240775064452395e-20,3.867838843844495e-15,1.276270174366118e-10,330.0
3.326771410400447e-19,5.46541387613705e-9,2.0922925980626442e-10,3.90714520720199e-9,8.28249428879993e-14,1.0541093501332588e-23,2.29492031844406e-13,1.185017373430539e-15,5.495034278564188e-14,4.968916713146259e-7,1.7920195831285471e-7,5.211548418160413e-10,1.2702010013737025e-13,3.2033701314686076e-13,8.669464647494755e-14,9.937104225166278e-10,9.760141770388492e-21,0.0,1.4822244586196114e-14,9.35545762179448e-15,0.0,2.032439582560329e-6,8.072837982722715e-15,3.966980046890694e-18,5.409158011301267e-9,1.1712500515757075e-16,3.808937787994322e-20,4.626828102083727e-15,1.3056642486413328e-10,345.0
3.594591201342342e-19,4.560898042940237e-9,3.3177907345602146e-10,3.5702509569538936e-9,4.401916202796501e-14,1.470135338895484e-23,1.8894187049148072e-13,1.7851531358621824e-15,5.379344264969676e-14,4.969787711412421e-7,1.7799693434327596e-7,5.273066180601848e-10,1.3212476562916233e-13,3.511086019205648e-13,8.218650154152965e-14,9.939483263194932e-10,1.1271381266166772e-19,3.0390529218075762e-24,1.626331106305245e-14,1.0140465110893001e-14,0.0,2.031335580188396e-6,7.233165335574398e-15,4.2601723608291924e-18,5.446336686623201e-9,1.2929313585674288e-16,5.483130905837929e-20,3.718588371311836e-15,1.3834818208494102e-10,360.0
3.3729915490269304e-19,4.5203337175273515e-9,3.7929281329402267e-10,3.3273992220712124e-9,4.873278458734872e-14,1.3432501856091224e-23,1.7649610980460671e-13,1.9823441044444043e-15,5.839065342690872e-14,4.972350110044981e-7,1.7453818088185973e-7,5.282544801226403e-10,1.3513335082745162e-13,3.763984493269984e-13,8.3657650072358e-14,9.944724620517925e-10,2.1890929887373063e-19,4.5372305792707984e-23,1.8297363986698098e-14,1.0810421819132742e-14,0.0,2.0316963832967585e-6,7.671358641531706e-15,4.9608258686372345e-18,5.34373188702906e-9,1.3791454460570992e-16,6.133235799778697e-20,3.692314647927276e-15,1.36908948681735e-10,375.0
1.933065681171445e-19,4.860629771391887e-9,4.3287294302490493e-10,3.207141381478969e-9,4.54487284188213e-14,0.0,1.6593809750595464e-13,1.4427811058963199e-15,5.274811645185951e-14,4.974348015712491e-7,1.713994311836673e-7,5.348666170508654e-10,1.3823332015090244e-13,3.9945332189911524e-13,8.28832831491292e-14,9.9488113750819e-10,0.0,0.0,2.035638831304403e-14,1.1452853894857749e-14,0.0,2.0312423948270836e-6,7.116358686863729e-15,5.7236900389514155e-18,5.23641069947075e-9,1.4753028582426274e-16,6.166264184951743e-20,3.2904266215877414e-15,1.3386553139622767e-10,390.0
1.9530321303722785e-19,5.046999626177083e-9,5.526679634237084e-10,3.1558724072133464e-9,3.591214356187128e-14,2.1832038021965444e-38,1.47783239476263e-13,1.4741914026828118e-15,4.1983909798234067e-14,4.975914401666363e-7,1.713668600523325e-7,5.394063545426676e-10,1.4147741435783323e-13,4.18632237886197e-13,7.409703379135515e-14,9.95210750280028e-10,0.0,0.0,2.2236709503156704e-14,1.1993932061374152e-14,0.0,2.0301101220851064e-6,5.357805132952132e-15,6.16518823991179e-18,5.347538711991334e-9,1.5749213828047125e-16,5.994614895897876e-20,2.408574921880123e-15,1.3666359251158526e-10,405.0
2.213925083301197e-19,5.822177571500331e-9,4.657594386079152e-10,3.162022714211871e-9,4.710869113201124e-14,4.619523240240543e-35,1.4478999430559878e-13,1.1067304022366118e-15,3.752154675338708e-14,4.9790978501966e-7,1.7155542085197154e-7,5.381742360640443e-10,1.4352884501388905e-13,4.3247822880432e-13,6.477294885524391e-14,9.958407543717182e-10,2.230291864283415e-19,4.6582355073823495e-23,2.4067419716095523e-14,1.2385941333442349e-14,0.0,2.0280921812333203e-6,4.51973931277519e-15,6.529352825394457e-18,5.223370264204395e-9,1.6413505852530366e-16,3.818625021755849e-20,1.985730741015587e-15,1.3762048972113844e-10,420.0
2.1190179449126714e-19,5.752234908668686e-9,4.446164444034845e-10,3.15015841062152e-9,4.9692422272377957e-14,0.0,1.455178756732709e-13,9.284686689353438e-16,3.408943642697011e-14,4.982449371702584e-7,1.7539346733867314e-7,5.37799335297797e-10,1.4519017483525675e-13,4.4391766255837864e-13,5.6721714413906385e-14,9.965102481134657e-10,8.706145088431457e-20,1.7906060699174658e-23,2.5864729169875794e-14,1.2711236063597045e-14,0.0,2.025828668521651e-6,3.911304753801291e-15,6.7950616854576425e-18,5.601454415115248e-9,1.6949885406014133e-16,3.3530328506352953e-20,1.671314425954918e-15,1.3849576680651962e-10,435.0
2.1418988178167785e-19,5.841224665966836e-9,4.992697801854655e-10,3.2113441228635383e-9,4.6115986801884885e-14,1.1926186890433775e-35,1.433788295770948e-13,8.921801260702111e-16,2.9387703047825025e-14,4.984805670733152e-7,1.8334561419243877e-7,5.394395310491445e-10,1.4695063872194694e-13,4.551416133829391e-13,4.9679979183254667e-14,9.969889266349654e-10,0.0,0.0,2.763532251450362e-14,1.3024130077901806e-14,0.0,2.0231527605305837e-6,3.319836657650835e-15,6.976148058250595e-18,5.558638843498981e-9,1.746003526522101e-16,3.4857816328503134e-20,1.4225883135841247e-15,1.3929566970303675e-10,450.0
2.2893307386055127e-19,6.314460048384498e-9,5.024969879099443e-10,3.246676759242354e-9,5.018533626212741e-14,0.0,1.4445953424895563e-13,7.716106117624e-16,2.5684675182246065e-14,4.986781342074258e-7,1.8670289198695882e-7,5.371975118397091e-10,1.4850757000763992e-13,4.650257104826887e-13,4.306596576347796e-14,9.973858321803774e-10,1.4873672829995337e-20,2.7998934748449987e-24,2.941804816209273e-14,1.3296822494811755e-14,0.0,2.0200796714352402e-6,2.8467144135155e-15,7.119655237820137e-18,5.5655894195768544e-9,1.7902173776165491e-16,2.874147612305001e-20,1.209699659876928e-15,1.4047960380577677e-10,465.0
2.1836509635609144e-19,6.120791230053982e-9,4.878814925352097e-10,3.293610345461388e-9,5.0834983295868324e-14,0.0,1.4660017710653198e-13,6.463747308291726e-16,2.2629091310837308e-14,4.988488589330637e-7,1.8741558729926497e-7,5.512896188248849e-10,1.4976211250161106e-13,4.73348594150921e-13,3.756123555337637e-14,9.977273416725528e-10,4.459638251658951e-20,9.210381047610414e-24,3.1219676097798255e-14,1.3523176417769718e-14,0.0,2.017441095490249e-6,2.4546718422935036e-15,7.229090894125281e-18,5.84111146307847e-9,1.8268128459277928e-16,2.43027582826483e-20,1.0455799195796095e-15,1.3909785737819604e-10,480.0
2.250339794877341e-19,5.880740533165663e-9,4.883743015359194e-10,3.351282096737883e-9,4.9985089764805675e-14,0.0,1.4762202487468402e-13,5.686192600633635e-16,1.966897812137795e-14,4.990453677747963e-7,1.9105154906217816e-7,5.495211694152726e-10,1.5087186114895242e-13,4.807992675443494e-13,3.280139845919689e-14,9.98121558636178e-10,8.560555558432238e-22,0.0,3.304095851161217e-14,1.372267933893231e-14,0.0,2.0157807704525076e-6,2.143411376258387e-15,7.309945262473205e-18,5.5214133980945925e-9,1.8585544576086296e-16,2.1621430680753097e-20,9.17887826828819e-16,1.4033142179278785e-10,495.0
2.2045486435231934e-19,5.725228233433894e-9,5.298271561869421e-10,3.385366281238121e-9,4.588569445150501e-14,8.398768475863185e-36,1.4397577386751216e-13,5.216800646800552e-16,1.681932955187683e-14,4.993325114357124e-7,1.9224613778805715e-7,5.481384066207001e-10,1.5201490258801635e-13,4.878779853537896e-13,2.83765066372173e-14,9.987002632194637e-10,0.0,0.0,3.4839328264926756e-14,1.391069984406296e-14,0.0,2.013568839778612e-6,1.8263264280520607e-15,7.371106609774253e-18,5.658614949892537e-9,1.8888541319555827e-16,2.0271045490651926e-20,7.792386691502978e-16,1.4596305264354327e-10,510.0
2.2599194132521405e-19,5.743794281898647e-9,5.10423846556972e-10,3.449884216638142e-9,4.8540087424223625e-14,0.0,1.4398643087287767e-13,4.348569619618841e-16,1.454222246978675e-14,4.996012741043284e-7,1.9639623886986003e-7,5.362045478816303e-10,1.5294430582856795e-13,4.939117898532746e-13,2.4531754642854115e-14,9.992374726332574e-10,1.9211527314259997e-20,3.8890782630839295e-24,3.6630073687819003e-14,1.406829125012558e-14,0.0,2.0123878486132086e-6,1.578872119252058e-15,7.418445683145301e-18,5.394226571650133e-9,1.9140141335553945e-16,1.6605847871057918e-20,6.778074002013545e-16,1.4579847168748876e-10,525.0
2.312539490101445e-19,5.634483564953121e-9,5.441975215761916e-10,3.516440924441671e-9,4.571984256512795e-14,0.0,1.4223486412924763e-13,3.8862657346525434e-16,1.2290752871585745e-14,4.997149923351971e-7,2.0167073094950128e-7,5.335236127463344e-10,1.5378597808996293e-13,4.992717335744807e-13,2.1171342869692293e-14,9.994679489461744e-10,0.0,0.0,3.8386659463638024e-14,1.4205467220969307e-14,0.0,2.0109213998739558e-6,1.332854200437436e-15,7.450124486727504e-18,5.366169874053761e-9,1.9362820489005636e-16,1.5535739600567735e-20,5.804587721950013e-16,1.4799178199400054e-10,540.0
